cve_ent,nom_ent,cve_mun,nom_mun,cvegeo,cve_ageb,pobreza,pobreza_ext
21,Puebla,21015,Amozoc,2101500010274,0274,"(70, 100)","(0, 20)"
21,Puebla,21015,Amozoc,2101500010289,0289,"(50, 70)","(0, 20)"
21,Puebla,21015,Amozoc,2101500010293,0293,"(50, 70)","(0, 20)"
21,Puebla,21015,Amozoc,2101500010306,0306,"(50, 70)","(0, 20)"
21,Puebla,21015,Amozoc,2101500010310,0310,"(50, 70)","(0, 20)"
21,Puebla,21015,Amozoc,210150001033A,033A,"(50, 70)","(0, 20)"
21,Puebla,21015,Amozoc,210150001040A,040A,"(70, 100)","(0, 20)"
21,Puebla,21015,Amozoc,2101500010414,0414,"(70, 100)","(20, 50)"
21,Puebla,21015,Amozoc,2101500010429,0429,"(70, 100)","(20, 50)"
21,Puebla,21015,Amozoc,2101500010433,0433,"(50, 70)","(0, 20)"
21,Puebla,21015,Amozoc,2101500010448,0448,"(50, 70)","(0, 20)"
21,Puebla,21015,Amozoc,2101500010452,0452,"(34, 50)","(0, 20)"
21,Puebla,21015,Amozoc,2101500010467,0467,"(50, 70)","(0, 20)"
21,Puebla,21015,Amozoc,2101500010471,0471,"(50, 70)","(0, 20)"
21,Puebla,21015,Amozoc,2101500010486,0486,"(70, 100)","(20, 50)"
21,Puebla,21015,Amozoc,2101500040503,0503,"(70, 100)","(0, 20)"
21,Puebla,21015,Amozoc,2101500310344,0344,"(34, 50)","(0, 20)"
21,Puebla,21015,Amozoc,2101500310359,0359,"(34, 50)","(0, 20)"
21,Puebla,21015,Amozoc,2101500310363,0363,"(50, 70)","(0, 20)"
21,Puebla,21015,Amozoc,2101500310378,0378,"(50, 70)","(0, 20)"
21,Puebla,21015,Amozoc,2101500310382,0382,"(34, 50)","(0, 20)"
21,Puebla,21015,Amozoc,2101500310397,0397,"(50, 70)","(0, 20)"
21,Puebla,21015,Amozoc,2101500310490,0490,"(70, 100)","(0, 20)"
21,Puebla,21034,Coronango,2103400010053,0053,"(70, 100)","(0, 20)"
21,Puebla,21034,Coronango,2103400010068,0068,"(70, 100)","(0, 20)"
21,Puebla,21034,Coronango,2103400010072,0072,"(50, 70)","(0, 20)"
21,Puebla,21034,Coronango,2103400010123,0123,"(70, 100)","(0, 20)"
21,Puebla,21034,Coronango,2103400010138,0138,"(70, 100)","(0, 20)"
21,Puebla,21034,Coronango,2103400010142,0142,"(70, 100)","(0, 20)"
21,Puebla,21034,Coronango,2103400010180,0180,"(70, 100)","(20, 50)"
21,Puebla,21034,Coronango,2103400010195,0195,"(70, 100)","(0, 20)"
21,Puebla,21034,Coronango,2103400020087,0087,"(70, 100)","(0, 20)"
21,Puebla,21034,Coronango,2103400020091,0091,"(70, 100)","(0, 20)"
21,Puebla,21034,Coronango,2103400020157,0157,"(70, 100)","(20, 50)"
21,Puebla,21034,Coronango,2103400030119,0119,"(70, 100)","(0, 20)"
21,Puebla,21034,Coronango,2103400030208,0208,"(70, 100)","(0, 20)"
21,Puebla,21034,Coronango,2103400030212,0212,"(70, 100)","(0, 20)"
21,Puebla,21034,Coronango,2103400030227,0227,"(70, 100)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100010062,0062,"(34, 50)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100010109,0109,"(18, 34)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100010240,0240,"(34, 50)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100010255,0255,"(0, 18)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100010310,0310,"(0, 18)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100040325,0325,"(50, 70)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100080096,0096,"(18, 34)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100080132,0132,"(34, 50)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100080147,0147,"(34, 50)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100080151,0151,"(18, 34)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100080202,0202,"(34, 50)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100080217,0217,"(34, 50)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100080221,0221,"(50, 70)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100080236,0236,"(18, 34)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100120185,0185,"(34, 50)","(0, 20)"
21,Puebla,21041,Cuautlancingo,210410012019A,019A,"(50, 70)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100120293,0293,"(18, 34)","(0, 20)"
21,Puebla,21041,Cuautlancingo,210410027033A,033A,"(34, 50)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100270344,0344,"(34, 50)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100270359,0359,"(34, 50)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100270363,0363,"(34, 50)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100270378,0378,"(18, 34)","(0, 20)"
21,Puebla,21041,Cuautlancingo,2104100270382,0382,"(34, 50)","(0, 20)"
21,Puebla,21048,Chiautzingo,2104800010044,0044,"(50, 70)","(0, 20)"
21,Puebla,21048,Chiautzingo,2104800010059,0059,"(70, 100)","(0, 20)"
21,Puebla,21048,Chiautzingo,2104800010078,0078,"(70, 100)","(0, 20)"
21,Puebla,21048,Chiautzingo,210480001010A,010A,"(50, 70)","(0, 20)"
21,Puebla,21048,Chiautzingo,2104800010114,0114,"(70, 100)","(0, 20)"
21,Puebla,21048,Chiautzingo,2104800010129,0129,"(70, 100)","(0, 20)"
21,Puebla,21048,Chiautzingo,2104800010133,0133,"(70, 100)","(0, 20)"
21,Puebla,21048,Chiautzingo,2104800040186,0186,"(70, 100)","(0, 20)"
21,Puebla,21048,Chiautzingo,2104800040190,0190,"(70, 100)","(0, 20)"
21,Puebla,21048,Chiautzingo,2104800050152,0152,"(70, 100)","(0, 20)"
21,Puebla,21048,Chiautzingo,2104800060025,0025,"(70, 100)","(0, 20)"
21,Puebla,21048,Chiautzingo,2104800060097,0097,"(70, 100)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400010044,0044,"(50, 70)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400010059,0059,"(50, 70)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400010063,0063,"(50, 70)","(0, 20)"
21,Puebla,21074,Huejotzingo,210740001010A,010A,"(50, 70)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400010114,0114,"(70, 100)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400010129,0129,"(50, 70)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400010133,0133,"(34, 50)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400010148,0148,"(50, 70)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400010152,0152,"(50, 70)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400010256,0256,"(34, 50)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400010275,0275,"(70, 100)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400020186,0186,"(70, 100)","(20, 50)"
21,Puebla,21074,Huejotzingo,2107400130241,0241,"(70, 100)","(20, 50)"
21,Puebla,21074,Huejotzingo,2107400290025,0025,"(70, 100)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400290167,0167,"(70, 100)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400290190,0190,"(50, 70)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400290203,0203,"(50, 70)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400290237,0237,"(70, 100)","(0, 20)"
21,Puebla,21074,Huejotzingo,2107400290260,0260,"(70, 100)","(20, 50)"
21,Puebla,21090,Juan C. Bonilla,2109000010118,0118,"(50, 70)","(0, 20)"
21,Puebla,21090,Juan C. Bonilla,2109000010122,0122,"(70, 100)","(0, 20)"
21,Puebla,21090,Juan C. Bonilla,2109000010156,0156,"(34, 50)","(0, 20)"
21,Puebla,21090,Juan C. Bonilla,2109000050048,0048,"(50, 70)","(0, 20)"
21,Puebla,21090,Juan C. Bonilla,2109000050067,0067,"(50, 70)","(0, 20)"
21,Puebla,21090,Juan C. Bonilla,2109000050071,0071,"(18, 34)","(0, 20)"
21,Puebla,21090,Juan C. Bonilla,2109000050137,0137,"(70, 100)","(0, 20)"
21,Puebla,21090,Juan C. Bonilla,2109000050141,0141,"(70, 100)","(0, 20)"
21,Puebla,21090,Juan C. Bonilla,2109000050160,0160,"(70, 100)","(0, 20)"
21,Puebla,21106,Ocoyucan,2110600010069,0069,"(70, 100)","(0, 20)"
21,Puebla,21106,Ocoyucan,2110600010073,0073,"(70, 100)","(0, 20)"
21,Puebla,21106,Ocoyucan,2110600010124,0124,"(70, 100)","(0, 20)"
21,Puebla,21106,Ocoyucan,2110600010158,0158,"(70, 100)","(0, 20)"
21,Puebla,21106,Ocoyucan,2110600030139,0139,"(70, 100)","(20, 50)"
21,Puebla,21106,Ocoyucan,2110600030143,0143,"(70, 100)","(20, 50)"
21,Puebla,21106,Ocoyucan,2110600060088,0088,"(70, 100)","(0, 20)"
21,Puebla,21106,Ocoyucan,2110600080105,0105,"(70, 100)","(0, 20)"
21,Puebla,21106,Ocoyucan,211060008011A,011A,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400010126,0126,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010130,0130,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400010198,0198,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010338,0338,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010361,0361,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400010376,0376,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400010380,0380,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010395,0395,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400010408,0408,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010412,0412,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400010431,0431,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010446,0446,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400010450,0450,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400010499,0499,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400010501,0501,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010516,0516,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400010520,0520,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,211140001054A,054A,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400010588,0588,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010624,0624,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010658,0658,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400010662,0662,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400010677,0677,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400010696,0696,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400010728,0728,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010732,0732,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400010747,0747,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400010751,0751,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400010766,0766,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010785,0785,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,211140001079A,079A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010802,0802,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400010817,0817,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400010821,0821,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400010836,0836,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001086A,086A,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400011105,1105,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400011177,1177,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400011389,1389,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400011393,1393,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400011406,1406,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400011425,1425,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001150A,150A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400011514,1514,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400011533,1533,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400011548,1548,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400011552,1552,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400011567,1567,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400011571,1571,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400011603,1603,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400011641,1641,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400011675,1675,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400011711,1711,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400011764,1764,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400011779,1779,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400011798,1798,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400011853,1853,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400011872,1872,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400011904,1904,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400011923,1923,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400011938,1938,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400011942,1942,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400011957,1957,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400011961,1961,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400011976,1976,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400011980,1980,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400011995,1995,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012029,2029,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400012033,2033,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012048,2048,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012052,2052,"(18, 34)","(0, 20)"
